Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x
Carter;571782;USA;1955;1990;1990;1990;2;2;4096;2;0;8;1;TEX Jimmy Carter;1955;1990;1999;x
Adams;60000;USA;1944;1946;1990;1990;3;7;256;2;0;5;0;L60000;1944;1960;1999;x
Patterson;60581;USA;1936;1946;1970;1990;3;4;16384;2;0;5;2;KR_Frank_Stewart_Patterson;1936;1970;1999;x
Alexander;60001;USA;1939;1990;1990;1990;3;4;1;1;0;5;0;L60001;1939;1960;1999;x
Alfonte;60002;USA;1943;1990;1990;1990;3;4;0;1;0;5;0;L60002;1943;1946;1999;x
Alkire;60003;USA;1943;1990;1990;1990;3;5;128;1;0;5;0;L60003;1943;1945;1999;x
Allen  A.R.;60004;USA;1941;1944;1990;1990;2;7;128;2;0;5;0;L60004;1941;1960;1999;x
Allen  F.A.;60005;USA;1942;1990;1990;1990;3;5;64;1;0;5;0;L60005;1942;1946;1999;x
Allen  R.R.;60006;USA;1941;1990;1990;1990;3;5;128;1;0;5;0;L60006;1941;1960;1999;x
Almond;60007;USA;1942;1944;1990;1990;2;5;0;2;0;5;0;L60007;1942;1960;1999;x
Althaus;60008;USA;1943;1990;1990;1990;3;5;128;1;0;5;0;L60008;1943;1946;1999;x
Andersen;60009;USA;1940;1990;1990;1990;3;4;0;1;0;5;0;L60009;1940;1942;1999;x
Anderson  J.B.;60010;USA;1942;1990;1990;1990;3;4;0;1;0;5;0;L60010;1942;1946;1999;x
Anderson  J.W.;60011;USA;1941;1990;1990;1990;3;6;64;1;0;5;0;L60011;1941;1945;1999;x
Andrus;60012;USA;1943;1990;1990;1990;3;4;64;1;0;5;0;L60012;1943;1960;1999;x
Ankcorn;60013;USA;1939;1990;1990;1990;3;4;0;1;0;5;0;L60013;1939;1944;1999;x
Arms;60014;USA;1941;1990;1990;1990;3;4;0;1;0;5;0;L60014;1941;1946;1999;x
Armstrong;60015;USA;1942;1990;1990;1990;3;5;64;1;0;5;0;L60015;1942;1960;1999;x
Arnold;60016;USA;1942;1944;1990;1990;2;6;0;2;0;5;0;L60016;1942;1960;1999;x
Arrowsmith;60017;USA;1942;1990;1990;1990;3;4;0;1;0;5;0;L60017;1942;1960;1999;x
Baade;60018;USA;1942;1990;1990;1990;3;4;0;1;0;5;0;L60018;1942;1946;1999;x
Baehr;60019;USA;1930;1990;1990;1990;3;5;64;1;0;5;0;L60019;1930;1946;1999;x
Baird;60020;USA;1942;1990;1990;1990;3;4;1;1;0;5;0;L60020;1942;1960;1999;x
Baker;60021;USA;1941;1990;1990;1990;3;4;0;1;0;5;0;L60021;1941;1946;1999;x
Barker;60022;USA;1940;1990;1990;1990;3;6;64;1;0;5;0;L60022;1940;1947;1999;x
Barnes;60023;USA;1938;1990;1990;1990;3;5;64;1;0;5;0;L60023;1938;1946;1999;x
Barnett;60024;USA;1941;1990;1990;1990;3;5;0;1;0;5;0;L60024;1941;1947;1999;x
Barr;60025;USA;1941;1990;1990;1990;3;6;128;1;0;5;0;L60025;1941;1960;1999;x
Barrett;60026;USA;1944;1990;1990;1990;3;5;64;1;0;5;0;L60026;1944;1960;1999;x
Barton;60027;USA;1930;1990;1990;1990;3;5;0;1;0;5;0;L60027;1930;1946;1999;x
Bash;60028;USA;1930;1990;1990;1990;3;4;512;1;0;5;0;L60028;1930;1938;1999;x
